Categoría,Subcategoría,Nombre,Marca,Precio,Imagen (URL),Enlace,Es flexible
Despensa,Sin subcategoría,Fideos Trigo Tallarín Grueso 950 g,NICOLINI,S/ 5.70,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/115267773/pasta-trigo-nicolini-tallarin-grueso-bolsa-x-950g/115267774?exp=tottus,No aplica
Despensa,Sin subcategoría,GELATINA SABOR PINA LIGHT X 22G,TOTTUS,S/ 2.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113936097/gelatina-sabor-pina-light-tottus-x-22g/113936099?exp=tottus,No aplica
Despensa,Sin subcategoría,Sopa Instantánea Sabor Carne Verduras y Picante Non 86 g,NONGSHIM,S/ 9.60,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113714524/sopa-bowl-carneverduraspicante-x-86gr/113714525?exp=tottus,No aplica
Despensa,Sin subcategoría,Aderezo para Adobo 100 g,2 BANDERAS,S/ 3.40,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113709407/aderezo-adobo-dos-banderas-100gr/113709408?exp=tottus,No aplica
Despensa,Sin subcategoría,Orégano Molido Kariño 15 g,Sin marca,S/ 3.30,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113708963/oregano-molido-x-15gr/113708965?exp=tottus,No aplica
Despensa,Sin subcategoría,Mostaza dulce y picante,TOTTUS,S/ 9.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113713868/mostaza-dulce-y-picante-tottus-x-280g/113713869?exp=tottus,No aplica
Despensa,Sin subcategoría,Mayonesa 190 g,TOTTUS,S/ 7.20,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707817/mayonesa-tottus-x-190-gr/113707818?exp=tottus,No aplica
Despensa,Sin subcategoría,Tapenade mix de aceitunas 185 g,TOTTUS,S/ 7.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113711908/tapenade-mix-de-aceitunas-tottus-x-185g/113711909?exp=tottus,No aplica
Despensa,Sin subcategoría,Aceite en Botella de 946 mL,OLEICO,S/ 39.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113711774/aceite-botella-946ml/113711775?exp=tottus,No aplica
Despensa,Sin subcategoría,Mezcla para Ají de gallina 100 g,PROVENZAL,S/ 9.10,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712448/provenzal-preparado-deshidratado-para-aji-de-galli/113712449?exp=tottus,No aplica
Despensa,Sin subcategoría,Pasta Trigrano Tipo Spaguetti Bolsa 227 g,AMERICA ORGANICA,S/ 16.20,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710486/trigrano-spaguetti-america-organicax227g/113710487?exp=tottus,No aplica
Despensa,Sin subcategoría,Mostaza Libby's 100 g,LIBBYS,S/ 3.80,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113709859/mostaza-libbys-100g/113709861?exp=tottus,No aplica
Despensa,Sin subcategoría,Ají Especial Panquita 100 g,SIBARITA,S/ 2.40,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710209/panquita-sibarita-x-100-gr/113710210?exp=tottus,No aplica
Despensa,Sin subcategoría,Tapenade mix de aceitunas 260 gr,OLIVOS DEL SUR,S/ 14.70,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113715579/tapenade-mix-de-aceitunas-olivos-del-sur-x260g/113715580?exp=tottus,No aplica
Despensa,Sin subcategoría,Base para Ocopa 70 g,PROVENZAL,S/ 9.10,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113714408/provenzal-preparado-deshidratado-salsa-ocopa70gr/113714409?exp=tottus,No aplica
Despensa,Sin subcategoría,Vinagre de Vino Tinto 500 mL,TOTTUS,S/ 3.30,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40344725_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113711377/vinagre-vino-tinto-tottus-x-500-ml/113711378?exp=tottus,No
Despensa,Sin subcategoría,Salsa de Queso 100 gr,TOTTUS,S/ 4.40,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41415788_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113715671/mayoqueso-x-100g/113715674?exp=tottus,No
Despensa,Sin subcategoría,Hummus Dip Tradicional Valle Fértil 240 g,VALLE FERTIL,S/ 19,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40782738_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113708795/hummus-tradicional-valle-fertilx240g/113708796?exp=tottus,No
Despensa,Sin subcategoría,Tapenade Ají Limo 260 gr,OLIVOS DEL SUR,S/ 14.70,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41599460_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712776/tapenade-al-aji-limo-olivos-del-sur-x260g/113712777?exp=tottus,Sí
Despensa,Sin subcategoría,Tapenade Alcachofas a la Italiana 185 g,CALE,S/ 7.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40440179_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712326/tapenade-alcachofas-a-la-italiana-109g/113712327?exp=tottus,No
Despensa,Sin subcategoría,Aceite de Oliva Extra Virgen 500 mL,EL OLIVAR,S/ 37.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10388727_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/115937941/aceite-ext-virg-en-x-500ml-el-olivar/115937942?exp=tottus,No
Despensa,Sin subcategoría,Fideos Spaghetti Premium de 500 g,TOTTUS,S/ 5.40,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42326941_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710047/spaghetti-tottus-x-500-gr/113710048?exp=tottus,No
Despensa,Sin subcategoría,Jalapeños Gourmet Valle Fértil 225 g,VALLE FERTIL,S/ 8.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40532148_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113711690/jalapenos-valle-fertil-225g/113711691?exp=tottus,No
Despensa,Sin subcategoría,Arvejitas verdes en conserva Valle Fértil 425 g,VALLE FERTIL,S/ 8.80,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41875960_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707988/arvejitas-envasadas-valle-fertil-x-425g/113707989?exp=tottus,No
Despensa,Sin subcategoría,Duraznos en Mitades 820 g,TOTTUS,S/ 9.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40698736_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712216/duraznos-en-mitades-tottus-x-820g/113712217?exp=tottus,No
Despensa,Sin subcategoría,Aderezo Especial 90 g,SAM WONG,S/ 4.60,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10222341_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113715985/aderezo-especial-x-90-gr/113715986?exp=tottus,No
Despensa,Sin subcategoría,Estragón Cuatro Estaciones 5 g,Sin marca,S/ 4.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10173831_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712070/estragon-x-5-grs/113712071?exp=tottus,No
Despensa,Sin subcategoría,Quinua Roja Orígenes 500 g,TOTTUS,S/ 11.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42381618_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710135/tottus-origenes-quinua-rojatottus-500g-42381618/113710136?exp=tottus,No
Despensa,Sin subcategoría,Choclo Dulce Desgranado Valle Fértil 248 g,VALLE FERTIL,S/ 6.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41048253_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113713908/choclo-dulce-desgran-valle-fertilx248gr/113713909?exp=tottus,No
Despensa,Sin subcategoría,Aderezo Oriental 85 g,2 BANDERAS,S/ 3.80,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10336501_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712632/aderezo-oriental-dos-banderas-x-90g/113712633?exp=tottus,No
Despensa,Sin subcategoría,Hongos Kariño 8 g,Sin marca,S/ 4.10,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40935209_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710965/hongos-solos-x-8gr/113710967?exp=tottus,No
Despensa,Sin subcategoría,Romero Entero Kariño 8 g,Sin marca,S/ 3.30,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40935225_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113713100/romero-x-8gr/113713101?exp=tottus,No
Despensa,Sin subcategoría,Fideos Spaghetti Dr. Schär Sin Gluten 250 g,SCHAR,S/ 15.50,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41158777_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710085/spaghetti-dr-schar-x-250gr/113710088?exp=tottus,No
Despensa,Sin subcategoría,Lentejón Costeño 500 g,COSTENO,S/ 6.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10167969_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113711337/costeno-lentejon-10167969/113711338?exp=tottus,No
Despensa,Sin subcategoría,Salsa Sugo Ricotta 400 g,BARILLA,S/ 18.20,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40854808_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113712852/salsa-sugo-ricotta-barilla-x-400g/113712853?exp=tottus,No
Despensa,Sin subcategoría,Pudín de Chocolate sin Azúcar 4 Unidades,SNACK PACK,S/ 16.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40716626_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/115267755/pudin-chocolate-snack-pack-x-4un/115267756?exp=tottus,No
Despensa,Sin subcategoría,Tapenade de aceitunas al ají 185 g,TOTTUS,S/ 7.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42020970_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707619/tapenade-aceitunas-al-aji-tottus-x-185g/113707620?exp=tottus,No
Despensa,Sin subcategoría,Mezcla para Apanar Receta Crocante 96 g,AJINOMIX,S/ 2.70,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40715603_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113713242/ajinomix-receta-crocante-x-96gr/113713243?exp=tottus,No
Despensa,Sin subcategoría,Quinua Blanca Orígenes 500 g,TOTTUS,S/ 11.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42381616_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113715510/tottus-origenes-quinua-blanca-tottus-500g-42381616/113715511?exp=tottus,No
Despensa,Sin subcategoría,Sopa de Fideos con Carne de 60 g,TOTTUS,S/ 2.40,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/115855876/sopa-de-fideos-carne-tottusx-60-gr/115855877?exp=tottus,No aplica
Despensa,Sin subcategoría,Hoja de laurel 5 gr,SIBARITA,S/ 2.60,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113711733/hoja-de-laurel-sibarita-x5gr/113711735?exp=tottus,No aplica
Despensa,Sin subcategoría,GELATINA SABOR PINA LIGHT X 22G,TOTTUS,S/ 2.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113936097/gelatina-sabor-pina-light-tottus-x-22g/113936099?exp=tottus,No aplica
Despensa,Sin subcategoría,Salsa de tomate Pomarola clásica de 290 g,MOLITALIA,S/ 2.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/115267766/salsa-tomate-pomarola-clasica-doypack-x-290g/115267768?exp=tottus,No aplica
Despensa,Sin subcategoría,Fideo Pastina 250 g,MOLITALIA,S/ 1.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707551/fideos-municion-molitalia-x250-gr/113707552?exp=tottus,No aplica
Despensa,Sin subcategoría,Sal de Maras Gruesa con Hierbas Mediterráneas 40 g,TOTTUS,S/ 15.20,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113709655/sal-de-maras-gruesa-con-hierbas-mediterraneas/113709657?exp=tottus,No aplica
Despensa,Sin subcategoría,Fideos Trigo Tallarín Grueso 950 g,NICOLINI,S/ 5.70,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/115267773/pasta-trigo-nicolini-tallarin-grueso-bolsa-x-950g/115267774?exp=tottus,No aplica
Despensa,Sin subcategoría,Frijol Canario 500 g,TOTTUS,S/ 7.70,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113706230/tottus-frijol-canario-40330081/113706231?exp=tottus,No aplica
Despensa,Sin subcategoría,Pre Mezcla Fudge Brownie 310 g,TOTTUS,S/ 7.50,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113928137/pre-mezcla-fudge-brownie-tottus-310-g/113928139?exp=tottus,No aplica
Despensa,Sin subcategoría,Pasta de Ají Amarillo,TOTTUS,S/ 5.60,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113707790/pasta-de-aji-amarillo-tottus-x-205g/113707791?exp=tottus,No aplica
Despensa,Sin subcategoría,Sopa Instantánea Ajinomen Sabor Carne 80 g,AJINOMOTO,S/ 2,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113711584/sopa-instantanea-carne-x80gr/113711585?exp=tottus,No aplica
Despensa,Sin subcategoría,Manjar Blanco Nestlé 200 g,NESTLE,S/ 5.70,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113708131/nestle-manjar-x-200g/113708133?exp=tottus,No aplica
Despensa,Sin subcategoría,Aceite Costeño x 900 mL,COSTENO,S/ 9,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/135602137/ACEITE-COSTENO-900ML/135602138?exp=tottus,No aplica
Despensa,Sin subcategoría,Fideos de Pasta de Trigo Tallarín Grueso de 450 g,NICOLINI,S/ 3.80,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/115806697/pasta-trigo-nicolini-tallarin-grueso-bolsa-x-450g/115806698?exp=tottus,No aplica
Despensa,Sin subcategoría,Harina de ajonjolí 250 g,GATTI,S/ 10,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/114407583/harina-de-ajonjoli-gatti-x250gr/114407584?exp=tottus,No aplica
Despensa,Sin subcategoría,Arroz Añejo 750 g,PACASMAYO,S/ 4.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/128324182/arroz-anejo-pacasmayo-750g/128324183?exp=tottus,No aplica
Despensa,Sin subcategoría,Hellmanns Mayonesa Ligera Doypack 475 g,HELLMANN'S,S/ 14.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/128324223/hellmanns-mayonesa-ligera-doypack-475g/128324224?exp=tottus,No aplica
Despensa,Sin subcategoría,Entero De Anchoveta En Salsa De Tomate 200 g,SANTORINI,S/ 2.90,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/128324229/entero-de-anchoveta-en-salsa-de-tomate-200g/128324230?exp=tottus,No aplica
Despensa,Sin subcategoría,Arroz Extra 5K,PACASMAYO,S/ 27.50,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/128324231/arroz-extra-pacasmayo-5k/128324232?exp=tottus,No aplica
Despensa,Sin subcategoría,Frejoles Aderezados x 360 g,CASA VERDE,S/ 8.20,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/136375500/FREJOLES-ADEREZADOS-CASA-VERE-X360G/136375501?exp=tottus,No aplica
Despensa,Sin subcategoría,Quinua Bicolor x 240 g,CASA VERDE,S/ 7.50,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/136375498/QUINUA-BICOLOR-CASA-VERDE-X240G/136375499?exp=tottus,No aplica
Despensa,Sin subcategoría,MEZCLA POLVO GELATINA NARANJA BOLSA X 120G,UMSHA,S/ 4,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/116982232/mezcla-polvo-umsha-gelatina-naranja-bolsa-x-120g/116982233?exp=tottus,No aplica
Despensa,Sin subcategoría,MEZCLA POLVO GELATINA LIMON BOLSA X 120G,UMSHA,S/ 4,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/116982234/mezcla-polvo-umsha-gelatina-limon-bolsa-x-120g/116982235?exp=tottus,No aplica
Despensa,Sin subcategoría,Sopa Ramen Sabor Camarón 85 g,MARUCHAN,S/ 3.30,Sin imagen,https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/118985660/maruchan-ramen-camaron/118985661?exp=tottus,No aplica
Despensa,Sin subcategoría,Clavo de Olor Entero Kariño 8 g,Sin marca,S/ 4.20,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40935203_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/115815381/clavo-de-olor-x-8gr/115815382?exp=tottus,No
Despensa,Sin subcategoría,MEZCLA POLVO MAZAMORRA PINA BOLSA X 125G,UMSHA,S/ 3.70,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42840501_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/116982249/mezcla-polvo-umsha-mazamorra-pina-bolsa-x-125g/116982250?exp=tottus,No
Despensa,Sin subcategoría,MEZCLA POLVO MAZAMORRA DURAZNO BOL X 125G,UMSHA,S/ 3.70,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42840502_111/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/116982251/mezcla-polvo-umsha-mazamorra-durazno-bol-x-125g/116982252?exp=tottus,No
Despensa,Sin subcategoría,MEZCLA POLVO MAZAMORRA MORADA BOLSA X 125G,UMSHA,S/ 3.70,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42840500_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/116982245/mezcla-polvo-umsha-mazamorra-morada-bolsa-x-125g/116982247?exp=tottus,No
Despensa,Sin subcategoría,Mazamorra Maíz Morado 140 g,ROYAL,S/ 3.90,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40939086_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/113710955/mazamorra-morada-x140g/113710956?exp=tottus,No
Despensa,Sin subcategoría,Harina de Chía 250 g,GATTI,S/ 10,"https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41249129_1/width=240,height=240,quality=70,format=webp,fit=pad",https://tottus.falabella.com.pehttps://tottus.falabella.com.pe/tottus-pe/product/114407586/harina-de-chia-gatti-x250gr/114407588?exp=tottus,No
